src/features/profile/screens/ProfileReportScreen.tsx(173,63): error TS2339: Property 'warmPrimary' does not exist on type '{ terracotta: string; terracottaLight: string; terracottaDark: string; sage: string; sageLight: string; sageDark: string; camel: string; camelLight: string; camelDark: string; slate: string; slateLight: string; slateDark: string; }'.
src/features/profile/screens/ProfileReportScreen.tsx(205,31): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/features/profile/screens/ProfileReportScreen.tsx(205,62): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/features/profile/screens/ProfileReportScreen.tsx(239,29): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/features/profile/screens/ProfileReportScreen.tsx(239,60): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/features/profile/screens/ProfileReportScreen.tsx(318,29): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/features/profile/screens/ProfileReportScreen.tsx(318,60): error TS2339: Property 'gradients' does not exist on type 'FlatColors'.
src/features/profile/screens/ProfileScreen.tsx(174,21): error TS2339: Property 'purple' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/profile/screens/ProfileScreen.tsx(181,21): error TS2339: Property 'amber' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/profile/screens/ProfileScreen.tsx(204,21): error TS2339: Property 'error' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/profile/screens/ProfileScreen.tsx(255,70): error TS2339: Property 'surface' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/profile/screens/ProfileScreen.tsx(268,71): error TS2339: Property 'surface' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/profile/screens/ProfileScreen.tsx(298,80): error TS2339: Property 'textTertiary' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
src/features/profile/screens/ProfileScreen.tsx(364,31): error TS2339: Property 'textTertiary' does not exist on type '{ brand: { readonly primary: string; readonly secondary: string; readonly accent: string; readonly success: string; readonly warning: string; readonly error: string; readonly info: string; readonly warmPrimary: "#FF6B6B"; readonly warmSecondary: "#40C057"; readonly warmAccent: "#167FFB"; }; ... 6 more ...; warmPrima...'.
